gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	differentiation	diff_expr
LRG1	7.177645553179505	1.0290319914391728	0.4646429447042896	2.214672584976136	0.02678254589965414	0.04583093170703654	TRUE	Healthy vs. Pre treatment	NA
SLC10A7	257.82370120062075	1.028343133989978	0.22512537739089344	4.567868562434115	4.927088204765335e-6	2.097470563077578e-5	TRUE	Healthy vs. Pre treatment	NA
IPCEF1	59.69092513408325	1.0282180314161051	0.30855068226358917	3.332412114187832	8.609665871611874e-4	0.00212455751374542	TRUE	Healthy vs. Pre treatment	NA
KLRAP1	103.89651605672503	1.028214770715275	0.4104898530545435	2.504848202858382	0.01225039565927404	0.02291355799302539	TRUE	Healthy vs. Pre treatment	NA
SUB1	1450.5470444008188	1.0281927125001746	0.21219704475301404	4.845461979439609	1.2631740133894343e-6	6.1834201391167985e-6	TRUE	Healthy vs. Pre treatment	NA
PTPLAD2	408.3768593132232	1.0281258650601997	0.2175743289245	4.725400602830159	2.2966215074814145e-6	1.0562946933422043e-5	TRUE	Healthy vs. Pre treatment	NA
SORL1	1995.2320212375992	1.027985439267595	0.26174468213084656	3.9274358160740137	8.585632272798614e-5	2.6970218867546764e-4	TRUE	Healthy vs. Pre treatment	NA
ZNF141	329.13120955247996	1.0277121320666671	0.30732611919916974	3.3440442183849495	8.256657617403186e-4	0.00204492883836444	TRUE	Healthy vs. Pre treatment	NA
ACSL4	1856.565961784956	1.0264816629128797	0.1784319463501337	5.752790819748351	8.778207740373181e-9	7.25741849574978e-8	TRUE	Healthy vs. Pre treatment	NA
PSME2	634.9595173773442	1.02638908857366	0.18029626398468432	5.6927917744365955	1.2497876957767238e-8	9.954029770801505e-8	TRUE	Healthy vs. Pre treatment	NA
RP11-309G3.3:ENSG00000272198	22.22934388535844	1.026281930959985	0.4273476708897277	2.401515208502928	0.01632733035532983	0.02957212121116729	TRUE	Healthy vs. Pre treatment	NA
DKFZp686H10114	24.689048885453587	1.0259347982294518	0.266384902163377	3.85132486825486	1.174805298420953e-4	3.560087752503836e-4	TRUE	Healthy vs. Pre treatment	NA
CD14	2919.1351997649663	1.0259046427731615	0.2504878143326565	4.09562694898493	4.210274358839282e-5	1.4270867567710136e-4	TRUE	Healthy vs. Pre treatment	NA
ARPC3	1608.987788192735	1.025212869158728	0.18969407849071904	5.404559158175766	6.496797917352548e-8	4.355170118620054e-7	TRUE	Healthy vs. Pre treatment	NA
VNN1	99.8560619021092	1.0247206745551474	0.2700176590205552	3.795013549381006	1.4763539337342638e-4	4.390901520111895e-4	TRUE	Healthy vs. Pre treatment	NA
ANXA2P2	136.01021523300693	1.0247069567753315	0.21158127403502489	4.843089075102663	1.2783594438794312e-6	6.2452520184129755e-6	TRUE	Healthy vs. Pre treatment	NA
AK125599	29.923842217132357	1.0237300496346775	0.3869659255084855	2.6455302189448946	0.00815630015107233	0.01595932652346963	TRUE	Healthy vs. Pre treatment	NA
PIGA	167.584772586298	1.023103869768725	0.2207107704705533	4.635495891693355	3.560827973633142e-6	1.5673572455499074e-5	TRUE	Healthy vs. Pre treatment	NA
LACC1	599.7598054838525	1.0220742064409083	0.23770704031503384	4.299722065809875	1.710124424420439e-5	6.351842064840338e-5	TRUE	Healthy vs. Pre treatment	NA
CCSER1	105.15425858465238	1.0216669991420015	0.31415184184606143	3.252143909576796	0.00114538014020045	0.0027487156082028	TRUE	Healthy vs. Pre treatment	NA
COPB1	2016.3891971141893	1.0210167651329085	0.17420426518536894	5.861031956057191	4.599994335860389e-9	4.1484780637973754e-8	TRUE	Healthy vs. Pre treatment	NA
LAMP2	3118.6374257460943	1.0207904412590532	0.2128990950211568	4.794714797437783	1.6290642931335895e-6	7.757090223463034e-6	TRUE	Healthy vs. Pre treatment	NA
LRRC70	76.52376770120738	1.0204580928647535	0.3093341162035178	3.2988863478394066	9.706920278672642e-4	0.00237007662205636	TRUE	Healthy vs. Pre treatment	NA
CCNL1	1452.0787571965886	1.0202059643281176	0.25807628690039425	3.9531178031938703	7.71394349863248e-5	2.450646635902544e-4	TRUE	Healthy vs. Pre treatment	NA
EOGT	657.1894878796734	1.0199659975455966	0.22130399750565	4.608890978209991	4.048225252790168e-6	1.7577654643691115e-5	TRUE	Healthy vs. Pre treatment	NA
PLEKHF2	421.3433503422111	1.0190752175101987	0.1672171824595653	6.094321184706128	1.099028039950844e-9	1.157678378539497e-8	TRUE	Healthy vs. Pre treatment	NA
WDR5B	200.34158685426547	1.017844562429599	0.24940716859776835	4.08105576175771	4.483159699694977e-5	1.5099016337075314e-4	TRUE	Healthy vs. Pre treatment	NA
GOLT1B	673.282000348447	1.0176086414410317	0.1904251643614528	5.343876923269827	9.097935427675649e-8	5.857956382513607e-7	TRUE	Healthy vs. Pre treatment	NA
RPE	883.1893435160453	1.01760841453203	0.2004978762857569	5.075407447616539	3.866665328877457e-7	2.150578347971906e-6	TRUE	Healthy vs. Pre treatment	NA
MIS12	245.65240718783463	1.017394177652841	0.1954143660434869	5.206342799927173	1.925987067794487e-7	1.154550656395878e-6	TRUE	Healthy vs. Pre treatment	NA
DYNLT3	521.1961275197294	1.017089044471717	0.2502960808952141	4.063543627347164	4.833328339010721e-5	1.6147691825685518e-4	TRUE	Healthy vs. Pre treatment	NA
ACTR3	3159.201308203367	1.0170861696716331	0.1657423477517407	6.136549792302258	8.433293996897691e-10	9.149398994637588e-9	TRUE	Healthy vs. Pre treatment	NA
COG6	559.7800605234916	1.0167535631353617	0.2086183663468981	4.873749042041042	1.0950007535211385e-6	5.448819572532941e-6	TRUE	Healthy vs. Pre treatment	NA
LYSMD3	708.1082352468306	1.0167101696130936	0.21804752224128904	4.662791666524938	3.1194851098308775e-6	1.3888864059029055e-5	TRUE	Healthy vs. Pre treatment	NA
STYK1	6.216854722596978	1.016307735077107	0.4397387450454629	2.311162585803157	0.02082387609474917	0.03668039984596024	TRUE	Healthy vs. Pre treatment	NA
VPS13C	8303.383968938288	1.0162214868534811	0.20674557581164857	4.915323981487708	8.863575628698075e-7	4.496379742556096e-6	TRUE	Healthy vs. Pre treatment	NA
RP11-16E18.3:ENSG00000261542	39.09293030355219	1.0159823234463643	0.34623852902182856	2.9343421898095925	0.00334255478485111	0.00719688653235802	TRUE	Healthy vs. Pre treatment	NA
THSD7A	389.6068805324965	1.0152049115062365	0.2922261734674746	3.474038274738012	5.126878956556157e-4	0.00133130066731972	TRUE	Healthy vs. Pre treatment	NA
FCGR2C	1371.744643582297	1.0152023126444705	0.32596308592735224	3.1144701853470904	0.00184275579179179	0.00421198247759282	TRUE	Healthy vs. Pre treatment	NA
KCNE1	26.361155048348216	1.0148491824738872	0.33051667695254505	3.070493119533564	0.00213705610107959	0.00481489914688066	TRUE	Healthy vs. Pre treatment	NA
PRLR	109.55979964608603	1.014556915159467	0.3234807546101559	3.136374886914569	0.00171050401623919	0.00394240238737538	TRUE	Healthy vs. Pre treatment	NA
MAP2K4P1	5.847688948509903	1.0143624015357595	0.3574405939372242	2.8378489145916865	0.00454186757262039	0.00947057580087704	TRUE	Healthy vs. Pre treatment	NA
BC005905	369.6334061920727	1.0141045038872416	0.36782880774277144	2.7570013075115667	0.00583341182653322	0.01180380353147993	TRUE	Healthy vs. Pre treatment	NA
UBE2W	883.0264002090101	1.0139281222972918	0.19965701260128013	5.078349661186861	3.807275230446201e-7	2.1223742029854127e-6	TRUE	Healthy vs. Pre treatment	NA
SMCO4	92.554107039767	1.013466034634776	0.24661102974795035	4.109573021411867	3.963913588994449e-5	1.3517802251450565e-4	TRUE	Healthy vs. Pre treatment	NA
PQLC3	555.345437281675	1.0132729674574663	0.1892855797770323	5.353144009443532	8.643900072286395e-8	5.598785738873978e-7	TRUE	Healthy vs. Pre treatment	NA
CCDC14	1203.1232286789982	1.0131174277248998	0.2609276839053637	3.882751774596478	1.032809866711018e-4	3.1770394405935247e-4	TRUE	Healthy vs. Pre treatment	NA
PTAFR	695.3081284578266	1.0129201002374462	0.272657224645655	3.714994537752799	2.0320808397457233e-4	5.834365669494509e-4	TRUE	Healthy vs. Pre treatment	NA
BTBD1	983.133885372347	1.011982023622466	0.17762518949943154	5.69728891760425	1.2172754779565713e-8	9.722333194699492e-8	TRUE	Healthy vs. Pre treatment	NA
AK021804	250.57622760302937	1.0114998056719122	0.36222387586228705	2.792471377719098	0.00523070949833718	0.01071952943918006	TRUE	Healthy vs. Pre treatment	NA
ATG4A	165.19813014880427	1.0111461111373254	0.24540923115290697	4.120244810625365	3.784700460581206e-5	1.2967687109726567e-4	TRUE	Healthy vs. Pre treatment	NA
CECR1	1571.9375696631596	1.0108996502470506	0.28628140875551245	3.5311397084480967	4.1377313679950823e-4	0.00109940455432425	TRUE	Healthy vs. Pre treatment	NA
EBLN2	91.35782659572055	1.00815677447416	0.29999458284227093	3.360583264279214	7.777808287938858e-4	0.00193786406725731	TRUE	Healthy vs. Pre treatment	NA
SEP15	1459.6693444961095	1.0078121465862069	0.17128684950732836	5.883768365668307	4.010289949824932e-9	3.6708133696081194e-8	TRUE	Healthy vs. Pre treatment	NA
PRF1	67.36471722159688	1.0077465146964455	0.3848833684301405	2.6183166053831703	0.00883647760683243	0.01717170062261566	TRUE	Healthy vs. Pre treatment	NA
ELOVL7	122.73014074215602	1.0072847446545763	0.3460850835648653	2.910511872626793	0.00360837257200938	0.00771824777267092	TRUE	Healthy vs. Pre treatment	NA
RBM44	67.25965061957847	1.0065626984169704	0.3572282853766374	2.817701564017302	0.00483687444234926	0.01000254794024674	TRUE	Healthy vs. Pre treatment	NA
PNPLA8	706.5590066047048	1.0062454534938103	0.21316379471960492	4.720527023913338	2.3523435195008856e-6	1.0786261506084582e-5	TRUE	Healthy vs. Pre treatment	NA
HIST1H1A	20.895691499429883	1.0059801524341534	0.29315877414215896	3.4315198491938435	6.002092046794563e-4	0.00153613662864514	TRUE	Healthy vs. Pre treatment	NA
FDXACB1	54.23550747784492	1.0058652549437466	0.20181536549445503	4.984086580718667	6.225520034640853e-7	3.291281010746208e-6	TRUE	Healthy vs. Pre treatment	NA
PLOD2	2216.6159558694403	1.005743513781577	0.23615003900575057	4.2589174154533405	2.054193393305225e-5	7.492362501743344e-5	TRUE	Healthy vs. Pre treatment	NA
RB1	1348.0687069140372	1.0053798268373495	0.18638584608333397	5.394078187610016	6.88762236073239e-8	4.585731143576797e-7	TRUE	Healthy vs. Pre treatment	NA
FAM96A	489.1775891392014	1.005358268233182	0.16504187737485343	6.091534368272784	1.118335694191882e-9	1.1742224645242836e-8	TRUE	Healthy vs. Pre treatment	NA
SNHG1	386.7637231647848	1.005207640350204	0.30740602761802227	3.2699672421493915	0.00107559939401941	0.00259975284151906	TRUE	Healthy vs. Pre treatment	NA
AK025140	550.8846474613265	1.0046044986665106	0.21494029531325187	4.673876981523683	2.9556641297307448e-6	1.3218048934993848e-5	TRUE	Healthy vs. Pre treatment	NA
FAM118B	175.2090277937046	1.0042383571711109	0.19335876808362057	5.193653058116375	2.0620726151171633e-7	1.2297622690337448e-6	TRUE	Healthy vs. Pre treatment	NA
ZWILCH	161.88889695110106	1.0035523819576886	0.22387693306075643	4.482607333580639	7.373653424376027e-6	3.0048178691389865e-5	TRUE	Healthy vs. Pre treatment	NA
TAS2R46	25.185041612277335	1.0029412598872882	0.4067195072738794	2.4659285870247705	0.01366585768779017	0.02525678781470744	TRUE	Healthy vs. Pre treatment	NA
FAM91A1	1519.009093032138	1.0029222288349426	0.17515234737865312	5.725999359099511	1.0282660871850653e-8	8.359897311482569e-8	TRUE	Healthy vs. Pre treatment	NA
FIGNL1	185.58444737021023	1.0022890808699516	0.2661314772890682	3.7661425513423183	1.6578915688921162e-4	4.87229822402324e-4	TRUE	Healthy vs. Pre treatment	NA
TOPBP1	738.6998200630318	1.002270058207598	0.16638605425452505	6.023762404236113	1.7040847196816375e-9	1.7067896160620847e-8	TRUE	Healthy vs. Pre treatment	NA
HMGB3	57.607719679634435	1.0022557538700791	0.21915678212625567	4.573236311220714	4.802479695707762e-6	2.04888343135746e-5	TRUE	Healthy vs. Pre treatment	NA
IRF8	809.4737926528512	1.0022460754499003	0.27320979428260245	3.668411954562647	2.440617122786286e-4	6.877112005016212e-4	TRUE	Healthy vs. Pre treatment	NA
ZNF681	117.41818428043516	1.0014523025616873	0.2519579947325436	3.9746796033392022	7.047406358816622e-5	2.2632460316009183e-4	TRUE	Healthy vs. Pre treatment	NA
GALNT3	53.07378534689045	1.0012279041689376	0.254236612581017	3.9381735541724097	8.210420074568074e-5	2.5908054053658025e-4	TRUE	Healthy vs. Pre treatment	NA
TMED7	1756.5301743978528	0.9999012475347524	0.18994008291743333	5.264298257516335	1.4072583305176106e-7	8.700183376502837e-7	TRUE	Healthy vs. Pre treatment	NA
FASTKD3	115.7972621281285	0.9998461850826328	0.19930084083673816	5.0167685238301605	5.254781472707395e-7	2.826196876206471e-6	TRUE	Healthy vs. Pre treatment	NA
BACH1-IT2:ENSG00000228817	31.968858748066943	0.9998188979913828	0.30775474699496325	3.248752156559736	0.00115912423421218	0.00277760984263438	TRUE	Healthy vs. Pre treatment	NA
CP	2527.8344621187016	0.9996667062251774	0.3619561455060042	2.761844821912534	0.00574757886155466	0.01165061037418351	TRUE	Healthy vs. Pre treatment	NA
ITPR2	3932.922092524156	0.9995105347912188	0.14790001891275834	6.758014922099497	1.3989512581128475e-11	2.4653050054004873e-10	TRUE	Healthy vs. Pre treatment	NA
RAP1B	2411.408109230582	0.999470168157806	0.20745436795094663	4.817783197479527	1.4516197420687795e-6	6.9859478166979375e-6	TRUE	Healthy vs. Pre treatment	NA
TDG	337.74247890366615	0.9992945909896128	0.2133267087171235	4.6843388575159715	2.8086502768307677e-6	1.2632791001399552e-5	TRUE	Healthy vs. Pre treatment	NA
SLFN11	2181.6077187434544	0.999293297316706	0.1721720615214085	5.804038637200439	6.4736349022977944e-9	5.580906669186741e-8	TRUE	Healthy vs. Pre treatment	NA
TMEM68	166.1246331922001	0.9991078977076172	0.2792537167224346	3.5777783351785604	3.465271299511176e-4	9.397633561951232e-4	TRUE	Healthy vs. Pre treatment	NA
ARHGDIB	1870.450138713188	0.9986058779842422	0.19447938794212816	5.134764606938194	2.824973771912297e-7	1.6247959997758435e-6	TRUE	Healthy vs. Pre treatment	NA
PGM2	399.3283659115492	0.9982207378202628	0.14349011600249198	6.956721240666686	3.4828313083292988e-12	7.163792136932639e-11	TRUE	Healthy vs. Pre treatment	NA
GLRX2	70.98172898938985	0.9971456972254208	0.20228483284372495	4.929414050512452	8.247661035150218e-7	4.222258505851176e-6	TRUE	Healthy vs. Pre treatment	NA
ARL5B	312.46339823848064	0.9971196505949108	0.22494526209943497	4.432721282007457	9.305112206496547e-6	3.689643487527947e-5	TRUE	Healthy vs. Pre treatment	NA
ATF7IP2	147.76715727895524	0.9965899840964118	0.22690974438707956	4.39201051849212	1.1230726444836418e-5	4.3588142854651824e-5	TRUE	Healthy vs. Pre treatment	NA
LINC00907:ENSG00000267586	3.9029062595801056	0.9964236754762174	0.3594698136906588	2.7719258683948587	0.00557257256955048	0.01133816226679603	TRUE	Healthy vs. Pre treatment	NA
AX746670	113.93869560475478	0.9958213201820104	0.4215584677789094	2.362237735203742	0.0181649892067299	0.03250026103291353	TRUE	Healthy vs. Pre treatment	NA
AK022915	299.1497526406848	0.9952363232960802	0.23092194322085663	4.309838681481317	1.6337367750034333e-5	6.103044858147015e-5	TRUE	Healthy vs. Pre treatment	NA
CCDC65	4.477365387669264	0.994715285414626	0.384398431199045	2.5877194199566165	0.00966136413922634	0.01859182921076306	TRUE	Healthy vs. Pre treatment	NA
ZNF684	87.43342516479257	0.9946492006356792	0.189543102243851	5.247614863642166	1.5408098366208506e-7	9.448207277160016e-7	TRUE	Healthy vs. Pre treatment	NA
SFT2D1	148.270387720778	0.994486471307578	0.20545266997847408	4.840465063860078	1.2953562797982689e-6	6.317243627308385e-6	TRUE	Healthy vs. Pre treatment	NA
PHEX	22.113649525133702	0.9944708911064544	0.3098918069807421	3.2090906203540093	0.00133155517193367	0.00314457934542973	TRUE	Healthy vs. Pre treatment	NA
ZDHHC21	1161.9956000216914	0.9942827681743645	0.2143303881757863	4.639019117339946	3.500666740584833e-6	1.5440032043422753e-5	TRUE	Healthy vs. Pre treatment	NA
NRIP3	50.355304873320264	0.9940853424306176	0.2998948717929248	3.314779397485083	9.171547311347556e-4	0.00225326095148542	TRUE	Healthy vs. Pre treatment	NA
RNF6	719.7701669228954	0.993959029036048	0.19378663499504944	5.129141279848532	2.9106684455428794e-7	1.6672206577822626e-6	TRUE	Healthy vs. Pre treatment	NA
ZMYM5	359.44684904269855	0.9939089612051744	0.19813509808267615	5.016319525531233	5.267070556179429e-7	2.8320276841513417e-6	TRUE	Healthy vs. Pre treatment	NA
CNTF	34.74400048081022	0.9935025487641926	0.4181631535701173	2.3758730062226845	0.01750748716141242	0.03145045057988691	TRUE	Healthy vs. Pre treatment	NA
AK308867	79.28387756990585	0.9934640270113658	0.3632499029885507	2.734932669872396	0.00623930369007364	0.01253950677915653	TRUE	Healthy vs. Pre treatment	NA
AC013394.2:ENSG00000272888	261.4737399858195	0.9933690922786396	0.1818129099885518	5.463688427522495	4.663417604003013e-8	3.236787888287376e-7	TRUE	Healthy vs. Pre treatment	NA
NLK	337.98787213220885	0.9925606106620506	0.17644689228340868	5.625265471197994	1.8522289989337396e-8	1.4186159533337074e-7	TRUE	Healthy vs. Pre treatment	NA
AK094818	48.684365000476944	0.9916083419339764	0.2917110768242821	3.3992824431939255	6.756290646044574e-4	0.00170881563650475	TRUE	Healthy vs. Pre treatment	NA
AF520793	11.552234372856091	0.9914360416397024	0.34127240294598477	2.9051163618308244	0.00367116589670104	0.0078388312992317	TRUE	Healthy vs. Pre treatment	NA
CMAHP	1306.9515708342446	0.9912449845986208	0.30737790632973105	3.224841357125032	0.00126042492797324	0.00299068073945712	TRUE	Healthy vs. Pre treatment	NA
PPA2	300.54473931262675	0.9912194703191424	0.2208151444183546	4.488910726345771	7.1588288316563074e-6	2.9283532157262447e-5	TRUE	Healthy vs. Pre treatment	NA
FAM35DP	35.15417658680413	0.9911501365194958	0.3417432239371004	2.9002773635152517	0.00372832589782229	0.00794528629341997	TRUE	Healthy vs. Pre treatment	NA
C14orf182	9.392869337564262	0.99092856946162	0.3833316298723831	2.5850425382103617	0.0097366983931017	0.01872206401921384	TRUE	Healthy vs. Pre treatment	NA
RP11-38P22.2:ENSG00000241732	55.03624948157152	0.9902640081433782	0.38572451855392625	2.567283023272305	0.01024989144161425	0.0196239724468451	TRUE	Healthy vs. Pre treatment	NA
UBE2D1	273.67484097008116	0.990066394002062	0.1866220278115173	5.305195777863906	1.125521319180841e-7	7.097460517245786e-7	TRUE	Healthy vs. Pre treatment	NA
DNAJC10	2484.011324287229	0.9896002384871304	0.14179697811844932	6.978993851762294	2.9730148712847753e-12	6.266718092370851e-11	TRUE	Healthy vs. Pre treatment	NA
TNFAIP8L2-SCNM1	40.94599472077389	0.9894647404236686	0.45316105081314634	2.1834726057064833	0.02900102419712659	0.0492310192068032	TRUE	Healthy vs. Pre treatment	NA
ATP13A3	1885.0117280321315	0.987986715589292	0.21705198338680423	4.551843757302229	5.31778223002468e-6	2.245706783279637e-5	TRUE	Healthy vs. Pre treatment	NA
FPGT	619.986418012364	0.9878155100235918	0.2456494363067183	4.021240695175884	5.7892412745525374e-5	1.9006940008647563e-4	TRUE	Healthy vs. Pre treatment	NA
RP11-212I21.4:ENSG00000261997	97.93768073669166	0.9877578082797238	0.3851289046562964	2.5647459755357396	0.01032513658148051	0.01975063530904951	TRUE	Healthy vs. Pre treatment	NA
AX747405	36.83556837766269	0.9876716223832976	0.24963185882812697	3.956512710436193	7.605184357362294e-5	2.4209114925038863e-4	TRUE	Healthy vs. Pre treatment	NA
LIG4	373.8466657191729	0.9870527815846633	0.1973653926079575	5.001144164850239	5.699107529656545e-7	3.0367813235524836e-6	TRUE	Healthy vs. Pre treatment	NA
